201;412
202;411
203;409
203;410
204;407
204;408
205;406
206;404
206;405
207;402
207;403
208;400
208;401
209;397
209;398
209;399
210;395
210;396
211;393
211;394
212;391
212;392
213;388
213;389
213;390
214;387
215;385
215;386
216;383
216;384
217;382
218;381
219;378
219;379
219;380
220;377
221;376
222;374
222;375
223;372
223;373
224;370
224;371
225;369
226;367
226;368
227;365
227;366
228;363
228;364
229;362
230;360
230;361
231;358
231;359
232;357
233;355
233;356
234;353
234;354
235;352
236;350
236;351
237;348
237;349
238;346
238;347
239;344
239;345
240;342
240;343
241;339
241;340
241;341
242;337
242;338
243;334
243;335
243;336
244;332
244;333
245;330
245;331
246;327
246;328
246;329
247;325
247;326
248;321
248;322
248;323
248;324
249;316
249;317
249;318
249;319
249;320
