362;49
368;49
357;50
358;50
359;50
360;50
361;50
363;50
364;50
365;50
366;50
367;50
369;50
370;50
371;50
372;50
373;50
356;51
374;51
354;52
355;52
353;53
352;54
351;55
350;56
350;57
349;58
348;59
348;60
347;61
346;62
346;63
345;64
345;65
345;66
344;67
344;68
344;69
343;70
343;71
343;72
342;73
342;74
342;75
342;76
341;77
341;78
340;79
340;80
339;81
339;82
338;83
337;84
337;85
336;86
336;87
335;88
335;89
334;90
334;91
333;92
333;93
332;94
332;95
331;96
331;97
330;98
330;99
329;100
328;101
327;102
327;103
327;104
326;105
326;106
325;107
325;108
324;109
323;110
322;111
322;112
321;113
321;114
321;115
321;116
320;117
320;118
319;119
319;120
318;121
318;122
317;123
317;124
316;125
316;126
316;127
316;128
315;129
315;130
315;131
314;132
314;133
314;134
314;135
314;136
314;137
314;138
313;139
313;140
313;141
312;142
312;143
312;144
311;145
311;146
311;147
310;148
310;149
310;150
310;151
310;152
310;153
309;154
309;155
309;156
308;157
308;158
308;159
308;160
308;161
307;162
307;163
307;164
306;165
305;166
305;167
304;168
