365;53
366;53
367;53
368;53
369;53
370;53
371;53
372;53
364;54
373;54
374;54
363;55
375;55
362;56
376;56
361;57
377;57
360;58
378;58
359;59
379;59
358;60
380;60
358;61
381;61
357;62
382;62
357;63
382;63
356;64
383;64
355;65
384;65
355;66
384;66
354;67
385;67
354;68
385;68
353;69
385;69
353;70
386;70
352;71
386;71
352;72
386;72
351;73
387;73
350;74
387;74
350;75
387;75
349;76
387;76
349;77
387;77
348;78
388;78
347;79
346;80
345;81
344;82
343;83
341;84
342;84
340;85
339;86
338;87
336;88
337;88
334;89
335;89
333;90
331;91
332;91
330;92
329;93
328;94
327;95
326;96
325;97
324;98
324;99
323;100
322;101
321;102
320;103
320;104
320;105
319;106
319;107
319;108
318;109
318;110
317;111
317;112
317;113
317;114
317;115
317;116
317;117
317;118
318;119
318;120
318;121
318;122
318;123
319;124
319;125
320;126
320;127
320;128
320;129
320;130
321;131
321;132
321;133
322;134
322;135
322;136
322;137
322;138
323;139
323;140
324;141
324;142
324;143
324;144
324;145
324;146
324;147
