211.0;326.0
209.52;324.52
208.0;323.0
206.56;321.56
205.01;320.01
203.32;319.0
201.88;317.88
200.21;316.21
198.81;315.0
197.0;314.0
195.56;312.56
193.85;311.85
192.18;310.18
190.48;309.48
189.0;308.0
187.23;307.0
185.82;305.82
184.15;304.15
182.85;302.85
181.0;302.0
179.48;300.48
178.0;299.0
176.12;298.12
174.68;297.0
172.99;296.0
171.08;295.08
169.34;294.34
167.66;293.66
166.04;292.04
164.7;290.7
163.06;289.06
161.3;288.3
159.96;286.96
158.34;285.34
156.95;284.0
155.04;283.04
154.27;281.27
153.59;279.59
152.02;278.02
151.21;276.21
151.0;274.23
150.0;272.68
148.99;270.99
148.0;269.15
147.0;267.58
146.0;265.95
145.92;263.92
145.0;262.01
144.18;260.18
143.48;258.48
142.0;257.0
