148.0;287.0
145.81;287.0
143.97;285.97
142.21;284.21
140.76;282.76
139.01;281.01
137.44;279.44
135.94;277.94
134.99;275.99
133.27;274.27
132.4;272.4
132.0;270.27
131.26;268.26
130.0;266.67
128.92;264.92
127.98;262.98
127.0;261.0
127.0;258.84
126.0;256.96
126.0;254.66
126.0;252.26
126.0;250.01
125.94;247.94
125.0;245.98
125.0;243.71
125.0;241.3
125.0;239.02
125.0;236.91
126.0;234.99
126.0;232.75
127.0;230.9
127.0;228.55
127.0;226.16
127.0;224.0
127.0;221.79
127.0;219.39
127.0;217.06
127.02;214.98
128.0;213.0
128.09;210.91
129.0;208.95
129.0;206.64
129.0;204.24
129.76;202.24
130.62;200.38
131.0;198.23
131.0;196.0
132.63;194.37
134.0;192.81
135.0;190.95
136.0;189.0
