217;405
218;404
219;403
220;383
220;400
220;401
220;402
221;384
221;397
221;398
221;399
222;385
222;394
222;395
222;396
223;385
223;389
223;390
223;391
223;392
223;393
224;386
224;387
224;388
225;386
226;385
227;384
228;384
229;383
230;382
231;381
232;380
233;379
234;379
235;378
236;377
237;376
238;374
238;375
239;373
240;372
241;371
242;369
242;370
243;368
244;367
245;365
245;366
246;364
247;363
248;362
249;360
249;361
250;359
251;358
252;357
253;356
254;354
254;355
255;353
256;352
257;351
258;350
259;349
260;347
260;348
261;345
261;346
262;344
263;342
263;343
264;340
264;341
265;337
265;338
265;339
266;326
266;327
266;328
266;329
266;330
266;331
266;332
266;333
266;334
266;335
266;336
267;316
267;317
267;318
267;319
267;320
267;321
267;322
267;323
267;324
267;325
